admin2,semaine,nb_cases_cholera,nb_cases_awd,nb_death_awd,nb_cases_meningitis,nb_cases_malaria,nb_cases_dengues,femme_local,homme_local,total_local,total,total_pdi,weights_adm2,nb_cases_cholera_twoWeeks_mean,nb_cases_awd_twoWeeks_mean,nb_death_awd_twoWeeks_mean,nb_cases_meningitis_twoWeeks_mean,nb_cases_malaria_twoWeeks_mean,nb_cases_dengues_twoWeeks_mean,nb_cases_cholera_per100k,nb_cases_awd_per100k,nb_death_awd_per100k,nb_cases_meningitis_per100k,nb_cases_malaria_per100k,nb_cases_dengues_per100k,nb_cases_cholera_twoWeeks_mean_per100k,nb_cases_awd_twoWeeks_mean_per100k,nb_death_awd_twoWeeks_mean_per100k,nb_cases_meningitis_twoWeeks_mean_per100k,nb_cases_malaria_twoWeeks_mean_per100k,nb_cases_dengues_twoWeeks_mean_per100k
bazega,4,0,0,0,0,53,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0,54,0,0,0,0,0,8.288165438037362,0,0,0,0,0,8.444545918000331,0
bazega,5,0,0,0,1,46,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,49.5,0,0,0,0,0.1563804799629691,7.193502078296579,0,0,0,0,0.078190239981484555,7.74083375816697,0
bazega,6,0,0,0,0,44,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,45,0,0,0,0,0,6.880741118370641,0,0,0,0,0.078190239981484555,7.037121598333609,0
bazega,7,0,1,0,3,43,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,1.5,43.5,0,0,0.1563804799629691,0,0.46914143988890733,6.724360638407672,0,0,0.078190239981484555,0,0.23457071994445367,6.802550878389156,0
bazega,8,0,1,0,0,61,0,337604,300826,638430,639466,NA,0.022897347755335473,0,1,0,1.5,52,0,0,0.1563804799629691,0,0,9.539209277741115,0,0,0.1563804799629691,0,0.23457071994445367,8.131784958074395,0
bazega,9,0,0,0,2,50,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,1,55.5,0,0,0,0,0.3127609599259382,7.819023998148455,0,0,0.078190239981484555,0,0.1563804799629691,8.679116637944785,0
bazega,10,0,0,0,2,57,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,2,53.5,0,0,0,0,0.3127609599259382,8.91368735788924,0,0,0,0,0.3127609599259382,8.366355678018847,0
bazega,11,0,0,0,0,22,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,1,39.5,0,0,0,0,0,3.4403705591853204,0,0,0,0,0.1563804799629691,6.17702895853728,0
bazega,12,0,0,0,2,13,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,1,17.5,0,0,0,0,0.3127609599259382,2.0329462395185987,0,0,0,0,0.1563804799629691,2.7366583993519593,0
bazega,13,0,0,0,2,30,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,2,21.5,0,0,0,0,0.3127609599259382,4.691414398889073,0,0,0,0,0.3127609599259382,3.362180319203836,0
bazega,14,0,0,0,0,30,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,1,30,0,0,0,0,0,4.691414398889073,0,0,0,0,0.1563804799629691,4.691414398889073,0
bazega,15,0,0,0,1,18,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,24,0,0,0,0,0.1563804799629691,2.814848639333444,0,0,0,0,0.078190239981484555,3.7531315191112586,0
bazega,16,0,0,0,0,24,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,21,0,0,0,0,0,3.7531315191112586,0,0,0,0,0.078190239981484555,3.283990079222351,0
bazega,17,0,0,0,0,20,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0,22,0,0,0,0,0,3.127609599259382,0,0,0,0,0,3.4403705591853204,0
bazega,18,0,0,0,0,12,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0,16,0,0,0,0,0,1.8765657595556293,0,0,0,0,0,2.5020876794075058,0
bazega,19,0,0,0,1,22,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,17,0,0,0,0,0.1563804799629691,3.4403705591853204,0,0,0,0,0.078190239981484555,2.6584681593704746,0
bazega,20,0,0,0,0,15,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,18.5,0,0,0,0,0,2.3457071994445364,0,0,0,0,0.078190239981484555,2.893038879314928,0
bazega,21,0,0,0,1,23,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,19,0,0,0,0,0.1563804799629691,3.5967510391482893,0,0,0,0,0.078190239981484555,2.971229119296413,0
bazega,22,0,1,0,0,22,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,0.5,22.5,0,0,0.1563804799629691,0,0,3.4403705591853204,0,0,0.078190239981484555,0,0.078190239981484555,3.5185607991668046,0
bazega,23,0,0,0,0,22,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,0,22,0,0,0,0,0,3.4403705591853204,0,0,0.078190239981484555,0,0,3.4403705591853204,0
bazega,24,0,1,0,1,17,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,0.5,19.5,0,0,0.1563804799629691,0,0.1563804799629691,2.6584681593704746,0,0,0.078190239981484555,0,0.078190239981484555,3.0494193592778975,0
bazega,25,0,1,0,0,19,0,337604,300826,638430,639466,NA,0.022897347755335473,0,1,0,0.5,18,0,0,0.1563804799629691,0,0,2.971229119296413,0,0,0.1563804799629691,0,0.078190239981484555,2.814848639333444,0
bazega,26,0,0,0,1,27,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,0.5,23,0,0,0,0,0.1563804799629691,4.222272959000166,0,0,0.078190239981484555,0,0.078190239981484555,3.5967510391482893,0
bazega,27,0,0,0,1,37,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,1,32,0,0,0,0,0.1563804799629691,5.786077758629856,0,0,0,0,0.1563804799629691,5.0041753588150115,0
bazega,28,0,0,0,0,79,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,58,0,0,0,0,0,12.35405791707456,0,0,0,0,0.078190239981484555,9.070067837852209,0
bazega,29,0,0,0,2,70,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,1,74.5,0,0,0,0,0.3127609599259382,10.946633597407837,0,0,0,0,0.1563804799629691,11.6503457572412,0
bazega,30,0,1,0,0,60,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,1,65,0,0,0.1563804799629691,0,0,9.382828797778146,0,0,0.078190239981484555,0,0.1563804799629691,10.16473119759299,0
bazega,31,0,0,0,0,62,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,0,61,0,0,0,0,0,9.695589757704084,0,0,0.078190239981484555,0,0,9.539209277741115,0
bazega,32,0,0,0,1,139,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,100.5,0,0,0,0,0.1563804799629691,21.736886714852705,0,0,0,0,0.078190239981484555,15.716238236278395,0
bazega,33,0,0,0,2,146,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,1.5,142.5,0,0,0,0,0.3127609599259382,22.831550074593487,0,0,0,0,0.23457071994445367,22.284218394723094,0
bazega,34,0,1,0,0,149,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,1,147.5,0,0,0.1563804799629691,0,0,23.3006915144824,0,0,0.078190239981484555,0,0.1563804799629691,23.066120794537945,0
bazega,35,0,1,0,0,183,0,337604,300826,638430,639466,NA,0.022897347755335473,0,1,0,0,166,0,0,0.1563804799629691,0,0,28.61762783322335,0,0,0.1563804799629691,0,0,25.95915967385287,0
bazega,36,0,0,0,1,251,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0.5,0,0.5,217,0,0,0,0,0.1563804799629691,39.251500470705246,0,0,0.078190239981484555,0,0.078190239981484555,33.934564151964295,0
bazega,37,0,0,0,0,268,0,337604,300826,638430,639466,NA,0.022897347755335473,0,0,0,0.5,259.5,0,0,0,0,0,41.90996863007572,0,0,0,0,0.078190239981484555,40.58073455039048,0
bougouriba,1,0,0,0,0,102,0,77048,71222,148270,148375,NA,0.0053128610015198635,NA,NA,NA,NA,NA,NA,0,0,0,0,68.74473462510531,0,NA,NA,NA,NA,NA,NA
bougouriba,2,0,0,0,0,96,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,99,0,0,0,0,0,64.70092670598146,0,0,0,0,0,66.72283066554338,0
bougouriba,3,0,0,0,0,129,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,112.5,0,0,0,0,0,86.94187026116259,0,0,0,0,0,75.82139848357204,0
bougouriba,4,0,0,0,0,93,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,111,0,0,0,0,0,62.67902274641955,0,0,0,0,0,74.81044650379107,0
bougouriba,5,0,0,0,1,119,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0.5,106,0,0,0,0,0.6739679865206403,80.2021903959562,0,0,0,0,0.33698399326032014,71.44060657118787,0
bougouriba,6,0,0,0,0,120,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0.5,119.5,0,0,0,0,0,80.87615838247683,0,0,0,0,0.33698399326032014,80.53917438921651,0
bougouriba,7,0,0,0,0,106,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,113,0,0,0,0,0,71.44060657118787,0,0,0,0,0,76.15838247683236,0
bougouriba,8,0,0,0,0,106,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,106,0,0,0,0,0,71.44060657118787,0,0,0,0,0,71.44060657118787,0
bougouriba,9,0,0,0,0,119,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,112.5,0,0,0,0,0,80.2021903959562,0,0,0,0,0,75.82139848357204,0
bougouriba,10,0,0,0,1,129,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0.5,124,0,0,0,0,0.6739679865206403,86.94187026116259,0,0,0,0,0.33698399326032014,83.57203032855939,0
bougouriba,11,0,0,0,1,122,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,125.5,0,0,0,0,0.6739679865206403,82.22409435551812,0,0,0,0,0.6739679865206403,84.58298230834035,0
bougouriba,12,0,0,0,1,24,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,73,0,0,0,0,0.6739679865206403,16.175231676495365,0,0,0,0,0.6739679865206403,49.199663016006745,0
bougouriba,13,0,0,0,0,103,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0.5,63.5,0,0,0,0,0,69.41870261162595,0,0,0,0,0.33698399326032014,42.79696714406066,0
bougouriba,14,0,0,0,0,100,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,101.5,0,0,0,0,0,67.39679865206402,0,0,0,0,0,68.40775063184499,0
bougouriba,15,0,0,0,0,80,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,90,0,0,0,0,0,53.917438921651225,0,0,0,0,0,60.65711878685762,0
bougouriba,16,0,0,0,0,98,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,89,0,0,0,0,0,66.04886267902275,0,0,0,0,0,59.983150800336986,0
bougouriba,17,0,0,0,0,22,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,60,0,0,0,0,0,14.827295703454086,0,0,0,0,0,40.438079191238415,0
bougouriba,18,0,0,0,0,79,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,50.5,0,0,0,0,0,53.24347093513058,0,0,0,0,0,34.035383319292336,0
bougouriba,19,0,0,0,1,88,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0.5,83.5,0,0,0,0,0.6739679865206403,59.30918281381634,0,0,0,0,0.33698399326032014,56.27632687447347,0
bougouriba,20,0,0,0,1,79,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,83.5,0,0,0,0,0.6739679865206403,53.24347093513058,0,0,0,0,0.6739679865206403,56.27632687447347,0
bougouriba,21,0,0,0,0,82,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0.5,80.5,0,0,0,0,0,55.265374894692506,0,0,0,0,0.33698399326032014,54.254422914911544,0
bougouriba,22,0,0,0,0,95,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,88.5,0,0,0,0,0,64.02695871946082,0,0,0,0,0,59.64616680707666,0
bougouriba,23,0,0,0,0,69,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,82,0,0,0,0,0,46.503791069924176,0,0,0,0,0,55.265374894692506,0
bougouriba,24,0,0,0,0,76,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,72.5,0,0,0,0,0,51.221566975568656,0,0,0,0,0,48.86267902274642,0
bougouriba,25,0,0,0,1,129,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0.5,102.5,0,0,0,0,0.6739679865206403,86.94187026116259,0,0,0,0,0.33698399326032014,69.08171861836563,0
bougouriba,26,0,0,0,0,136,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0.5,132.5,0,0,0,0,0,91.65964616680708,0,0,0,0,0.33698399326032014,89.30075821398484,0
bougouriba,27,0,0,0,0,156,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,146,0,0,0,0,0,105.13900589721987,0,0,0,0,0,98.39932603201349,0
bougouriba,28,0,0,0,3,160,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1.5,158,0,0,0,0,2.0219039595619206,107.83487784330245,0,0,0,0,1.0109519797809603,106.48694187026116,0
bougouriba,29,0,0,0,0,171,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1.5,165.5,0,0,0,0,0,115.24852569502947,0,0,0,0,1.0109519797809603,111.54170176916597,0
bougouriba,30,0,0,0,0,149,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,160,0,0,0,0,0,100.42122999157539,0,0,0,0,0,107.83487784330245,0
bougouriba,31,0,0,0,2,166,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,157.5,0,0,0,0,1.3479359730412805,111.87868576242629,0,0,0,0,0.6739679865206403,106.14995787700086,0
bougouriba,32,0,0,0,0,247,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,206.5,0,0,0,0,0,166.47009267059815,0,0,0,0,0.6739679865206403,139.17438921651222,0
bougouriba,33,0,0,0,0,160,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,0,203.5,0,0,0,0,0,107.83487784330245,0,0,0,0,0,137.15248525695029,0
bougouriba,34,0,0,0,2,179,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,169.5,0,0,0,0,1.3479359730412805,120.64026958719461,0,0,0,0,0.6739679865206403,114.23757371524853,0
bougouriba,35,0,0,0,0,158,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,168.5,0,0,0,0,0,106.48694187026116,0,0,0,0,0.6739679865206403,113.56360572872788,0
bougouriba,36,0,0,0,2,192,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,175,0,0,0,0,1.3479359730412805,129.40185341196292,0,0,0,0,0.6739679865206403,117.94439764111205,0
bougouriba,37,0,0,0,0,148,0,77048,71222,148270,148375,NA,0.0053128610015198635,0,0,0,1,170,0,0,0,0,0,99.74726200505476,0,0,0,0,0.6739679865206403,114.57455770850883,0
boulgou,1,0,0,0,0,248,1,1674048,1483080,3157128,3178672,NA,0.11381865210057723,NA,NA,NA,NA,NA,NA,0,0,0,0,7.802000332214209,0.03145967875892826,NA,NA,NA,NA,NA,NA
boulgou,2,0,1,0,1,301,2,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0.5,0,0.5,274.5,1.5,0,0.03145967875892826,0,0.03145967875892826,9.469363306437407,0.06291935751785652,0,0.01572983937946413,0,0.01572983937946413,8.635681819325807,0.04718951813839239
boulgou,3,0,0,0,0,244,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0.5,0,0.5,272.5,1,0,0,0,0,7.6761616171784945,0,0,0.01572983937946413,0,0.01572983937946413,8.57276246180795,0.03145967875892826
boulgou,4,0,0,0,1,238,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0.5,241,0,0,0,0,0.03145967875892826,7.487403544624925,0,0,0,0,0.01572983937946413,7.581782580901709,0
boulgou,5,0,0,0,2,257,1,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1.5,247.5,0.5,0,0,0,0.06291935751785652,8.085137441044562,0.03145967875892826,0,0,0,0.04718951813839239,7.786270492834743,0.01572983937946413
boulgou,6,0,0,0,4,246,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,3,251.5,0.5,0,0,0,0.12583871503571303,7.739080974696351,0,0,0,0,0.09437903627678478,7.912109207870457,0.01572983937946413
boulgou,7,0,0,0,5,279,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,4.5,262.5,0,0,0,0,0.15729839379464128,8.777250373740983,0,0,0,0,0.14156855441517716,8.258165674218668,0
boulgou,8,0,0,0,3,240,1,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,4,259.5,0.5,0,0,0,0.09437903627678478,7.550322902142781,0.03145967875892826,0,0,0,0.12583871503571303,8.163786637941882,0.01572983937946413
boulgou,9,0,0,0,4,247,1,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,3.5,243.5,1,0,0,0,0.12583871503571303,7.77054065345528,0.03145967875892826,0,0,0,0.1101088756562489,7.660431777799031,0.03145967875892826
boulgou,10,0,0,0,2,249,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,3,248,0.5,0,0,0,0.06291935751785652,7.833460010973136,0,0,0,0,0.09437903627678478,7.802000332214209,0.01572983937946413
boulgou,11,0,0,0,2,151,1,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,2,200,0.5,0,0,0,0.06291935751785652,4.750411492598166,0.03145967875892826,0,0,0,0.06291935751785652,6.291935751785652,0.01572983937946413
boulgou,12,0,0,0,0,127,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1,139,0.5,0,0,0,0,3.9953792023838886,0,0,0,0,0.03145967875892826,4.372895347491028,0.01572983937946413
boulgou,13,0,0,0,0,161,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0,144,0,0,0,0,0,5.065008280187449,0,0,0,0,0,4.530193741285669,0
boulgou,14,0,0,0,1,161,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0.5,161,0,0,0,0,0.03145967875892826,5.065008280187449,0,0,0,0,0.01572983937946413,5.065008280187449,0
boulgou,15,0,0,0,3,174,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,2,167.5,0,0,0,0,0.09437903627678478,5.473984104053517,0,0,0,0,0.06291935751785652,5.269496192120483,0
boulgou,16,0,0,0,0,204,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1.5,189,0,0,0,0,0,6.417774466821364,0,0,0,0,0.04718951813839239,5.9458792854374405,0
boulgou,17,0,0,0,0,142,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0,173,0,0,0,0,0,4.467274383767813,0,0,0,0,0,5.442524425294589,0
boulgou,18,0,0,0,2,139,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1,140.5,0,0,0,0,0.06291935751785652,4.372895347491028,0,0,0,0,0.03145967875892826,4.42008486562942,0
boulgou,19,0,0,0,2,123,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,2,131,0,0,0,0,0.06291935751785652,3.8695404873481754,0,0,0,0,0.06291935751785652,4.121217917419602,0
boulgou,20,0,0,0,3,179,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,2.5,151,0,0,0,0,0.09437903627678478,5.631282497848158,0,0,0,0,0.07864919689732064,4.750411492598166,0
boulgou,21,0,0,0,0,180,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1.5,179.5,0,0,0,0,0,5.662742176607087,0,0,0,0,0.04718951813839239,5.647012337227622,0
boulgou,22,0,0,0,2,180,1,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1,180,0.5,0,0,0,0.06291935751785652,5.662742176607087,0.03145967875892826,0,0,0,0.03145967875892826,5.662742176607087,0.01572983937946413
boulgou,23,0,0,0,1,222,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1.5,201,0.5,0,0,0,0.03145967875892826,6.984048684482073,0,0,0,0,0.04718951813839239,6.323395430544579,0.01572983937946413
boulgou,24,0,0,0,1,240,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1,231,0,0,0,0,0.03145967875892826,7.550322902142781,0,0,0,0,0.03145967875892826,7.267185793312428,0
boulgou,25,0,0,0,0,248,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0.5,244,0,0,0,0,0,7.802000332214209,0,0,0,0,0.01572983937946413,7.6761616171784945,0
boulgou,26,0,0,0,0,241,4,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0,244.5,2,0,0,0,0,7.581782580901709,0.12583871503571303,0,0,0,0,7.691891456557959,0.06291935751785652
boulgou,27,0,0,0,2,380,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1,310.5,2,0,0,0,0.06291935751785652,11.954677928392737,0,0,0,0,0.03145967875892826,9.768230254647223,0.06291935751785652
boulgou,28,0,0,0,0,470,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1,425,0,0,0,0,0,14.78604901669628,0,0,0,0,0.03145967875892826,13.37036347254451,0
boulgou,29,0,0,0,3,637,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1.5,553.5,0,0,0,0,0.09437903627678478,20.0398153694373,0,0,0,0,0.04718951813839239,17.41293219306679,0
boulgou,30,0,0,0,0,859,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1.5,748,0,0,0,0,0,27.023864053919375,0,0,0,0,0.04718951813839239,23.531839711678337,0
boulgou,31,0,0,0,0,570,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0,714.5,0,0,0,0,0,17.932016892589104,0,0,0,0,0,22.47794047325424,0
boulgou,32,0,0,0,0,782,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0,676,0,0,0,0,0,24.6014687894819,0,0,0,0,0,21.2667428410355,0
boulgou,33,0,0,0,3,758,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1.5,770,0,0,0,0,0.09437903627678478,23.846436499267618,0,0,0,0,0.04718951813839239,24.22395264437476,0
boulgou,34,0,0,0,2,824,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,2.5,791,0,0,0,0,0.06291935751785652,25.922775297356885,0,0,0,0,0.07864919689732064,24.884605898312252,0
boulgou,35,0,0,0,0,902,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1,863,0,0,0,0,0,28.376630240553286,0,0,0,0,0.03145967875892826,27.149702768955084,0
boulgou,36,0,0,0,1,1044,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,0.5,973,0,0,0,0,0.03145967875892826,32.8439046243211,0,0,0,0,0.01572983937946413,30.610267432437194,0
boulgou,37,0,0,0,2,1142,0,1674048,1483080,3157128,3178672,NA,0.11381865210057723,0,0,0,1.5,1093,0,0,0,0,0.06291935751785652,35.92695314269607,0,0,0,0,0.04718951813839239,34.38542888350858,0
boulkiemde,1,0,0,0,0,170,14,755540,646308,1401848,1402316,NA,0.05021270421706708,NA,NA,NA,NA,NA,NA,0,0,0,0,12.12280256375881,0.9983484464271962,NA,NA,NA,NA,NA,NA
boulkiemde,2,0,0,0,0,200,12,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,0,185,13,0,0,0,0,14.262120663245659,0.8557272397947395,0,0,0,0,13.192461613502235,0.9270378431109678
boulkiemde,3,0,0,0,2,209,18,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,1,204.5,15,0,0,0,0.14262120663245662,14.903916093091715,1.2835908596921093,0,0,0,0.07131060331622831,14.583018378168687,1.0696590497434244
boulkiemde,4,0,0,0,1,190,20,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,1.5,199.5,19,0,0,0,0.07131060331622831,13.549014630083377,1.4262120663245659,0,0,0,0.10696590497434244,14.226465361587545,1.3549014630083376
boulkiemde,5,0,0,0,0,222,3,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,0.5,206,11.5,0,0,0,0,15.83095393620268,0.21393180994868488,0,0,0,0.035655301658114154,14.68998428314303,0.8200719381366254
boulkiemde,6,0,1,0,1,182,3,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0.5,0,0.5,202,3,0,0.07131060331622831,0,0.07131060331622831,12.97852980355355,0.21393180994868488,0,0.035655301658114154,0,0.035655301658114154,14.404741869878118,0.21393180994868488
boulkiemde,7,0,0,0,1,183,4,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0.5,0,1,182.5,3.5,0,0,0,0.07131060331622831,13.04984040686978,0.28524241326491323,0,0.035655301658114154,0,0.07131060331622831,13.014185105211665,0.24958711160679906
boulkiemde,8,0,0,0,0,239,4,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,0.5,211,4,0,0,0,0,17.043234192578563,0.28524241326491323,0,0,0,0.035655301658114154,15.04653729972417,0.28524241326491323
boulkiemde,9,0,0,0,0,201,7,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,0,220,5.5,0,0,0,0,14.333431266561888,0.4991742232135981,0,0,0,0,15.688332729570226,0.3922083182392556
boulkiemde,10,0,0,0,5,221,3,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,2.5,211,5,0,0,0,0.35655301658114147,15.759643332886455,0.21393180994868488,0,0,0,0.17827650829057073,15.04653729972417,0.35655301658114147
boulkiemde,11,0,0,0,3,197,9,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,4,209,6,0,0,0,0.21393180994868488,14.048188853296974,0.6417954298460546,0,0,0,0.28524241326491323,14.903916093091715,0.42786361989736976
boulkiemde,12,0,0,0,6,159,9,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,4.5,178,9,0,0,0,0.42786361989736976,11.3383859272803,0.6417954298460546,0,0,0,0.3208977149230273,12.693287390288637,0.6417954298460546
boulkiemde,13,0,0,0,6,142,15,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,6,150.5,12,0,0,0,0.42786361989736976,10.126105670904417,1.0696590497434244,0,0,0,0.42786361989736976,10.73224579909236,0.8557272397947395
boulkiemde,14,0,0,0,8,107,2,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0,0,7,124.5,8.5,0,0,0,0.5704848265298265,7.630234554836427,0.14262120663245662,0,0,0,0.4991742232135981,8.878170112870423,0.6061401281879405
boulkiemde,15,0,1,0,1,99,2,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0.5,0,4.5,103,2,0,0.07131060331622831,0,0.07131060331622831,7.059749728306602,0.14262120663245662,0,0.035655301658114154,0,0.3208977149230273,7.344992141571515,0.14262120663245662
boulkiemde,16,0,0,0,1,134,1,755540,646308,1401848,1402316,NA,0.05021270421706708,0,0.5,0,1,116.5,1.5,0,0,0,0.07131060331622831,9.555620844374591,0.07131060331622831,0,0.035655301658114154,0,0.07131060331622831,8.307685286340597,0.10696590497434244
